评	171296
瓶	152262
屏	90650
萍	85537
苹	37952
坪	21032
乒	9703
娉	8967
枰	1585
鲆	1056
俜	973
泙	922
洴	910
帡	904
荓	903
冯	901
蚲	901
涄	900
玶	900
破	678396
婆	326814
迫	181973
颇	127912
坡	80128
魄	77756
泼	50767
泊	42421
珀	11355
叵	4266
鄱	3006
粕	1798
笸	1225
皤	1114
钋	981
钷	938
桲	910
朴	901
繁	901
陂	901
䥽	900
酦	900
剖	16132
抔	1121
裒	1089
掊	1056
普	318537
扑	253712
铺	125684
朴	65902
仆	63212
谱	40355
葡	31136
菩	29552
噗	25342
浦	20074
瀑	17947
蒲	17704
埔	7240
濮	7128
璞	6914
圃	6239
溥	5758
匍	5691
莆	3333
堡	1900
脯	1400
蹼	1299
曝	1100
氆	1004
潽	996
酺	918
镨	911
镤	906
蒱	903
墣	901
穙	900
起	5820818
气	3228269
其	2417947
奇	983496
期	648343
七	639121
器	490538
骑	403831
齐	377515
弃	248181
妻	244536
企	223734
启	144493
旗	138344
欺	134689
岂	130375
汽	102925
棋	94979
琪	84047
泣	78003
凄	75947
漆	68529
戚	58740
契	58308
乞	52639
祈	48260
麒	30056
歧	27298
琦	26916
祁	26466
绮	24812
栖	21069
炁	19820
淇	17279
崎	12763
砌	11988
蹊	11130
祺	8741
迄	7516
杞	6707
岐	6107
脐	6100
颀	5270
沏	5204
跂	4967
憩	4805
萋	3676
嘁	3605
耆	3566
芑	3397
蜞	2840
讫	2427
祇	2377
鳍	2277
亓	2209
葺	2153
柒	1955
綦	1929
蕲	1837
畦	1761
芪	1678
圻	1625
萁	1561
骐	1473
欹	1270
碛	1211
汔	1157
锜	1100
槭	1060
蛴	1036
屺	1008
亟	1000
玘	979
桤	964
埼	947
棨	935
郪	909
磜	905
鲯	903
愭	902
碶	902
俟	901
婍	901
洓	901
稽	901
缉	901
荠	901
䓫	900
𨙸	900
𬨂	900
卡	6455
恰	4233
掐	3122
洽	2011
拤	902
葜	901
袷	901
髂	901
前	3968755
钱	1035229
千	795864
潜	152481
牵	133458
倩	113756
浅	107857
签	103059
歉	101566
欠	86034
乾	68022
谦	66422
迁	64984
遣	52064
茜	46576
芊	21234
嵌	20121
虔	16726
铅	15343
谴	12939
钳	9939
黔	4627
堑	4444
骞	2902
佥	2721
仟	2254
缱	1980
纤	1900
阡	1799
钎	1763
钤	1556
掮	1525
芡	1442
荨	1427
扦	1338
愆	1337
悭	1308
搴	1124
慊	1078
褰	999
汧	987
肷	963
蒨	948
靬	933
椠	932
杄	920
鹐	910
岍	908
圲	901
犍	901
伣	900
墘	900
磏	900
𬘬	900
强	1362253
枪	425021
墙	302201
抢	219837
腔	59066
呛	21565
跄	21109
蔷	15796
锵	9432
羌	8800
戕	3203
戗	2992
襁	2936
嫱	1937
樯	1531
镪	1224
炝	1159
羟	1006
蜣	977
玱	958
锖	935
蔃	901
巧	242845
悄	234684
瞧	181732
敲	149418
桥	134277
乔	125765
俏	51551
翘	37930
窍	27041
鞘	25715
憔	19646
峭	14405
跷	13094
侨	10275
樵	9589
撬	7640
锹	4977
壳	3900
谯	2814
橇	2566
诮	2406
荞	2325
峤	1408
愀	1189
劁	1078
硗	1054
鞒	983
硚	917
缲	914
雀	901
且	1093716
切	901492
窃	48630
怯	43512
妾	34341
茄	17273
惬	13304
趄	5766
锲	3039
伽	1998
挈	1668
箧	1352
慊	1078
郄	995
亲	1389221
秦	382090
琴	162013
侵	103919
勤	90858
寝	71079
擒	40089
钦	37573
芹	29324
沁	27504
禽	21500
覃	6374
噙	5395
衾	2259
揿	1637
芩	1442
溱	1201
吣	1021
嗪	981
锓	974
檎	967
骎	947
慬	912
嵚	908
梣	903
请	8564650
轻	1721367
清	1569714
青	915868
情	388800
庆	190650
晴	148425
倾	142837
卿	67719
擎	21831
顷	21003
蜻	7988
箐	7728
氢	3489
罄	2696
磬	2348
亲	2288
綮	1838
氰	1505
黥	1251
檠	1059
鲭	1006
苘	965
圊	949
碃	932
庼	915
勍	913
倩	901
穷	139692
琼	50678
穹	17499
茕	2149
邛	1871
筇	1676
蛩	1240
銎	1152
䓖	900
求	750749
球	674682
秋	353346
丘	64659
邱	38173
囚	30542
裘	10891
酋	10028
仇	8900
虬	8418
糗	6097
鳅	5146
蚯	4454
俅	3701
泅	2183
遒	2172
逑	1852
湫	1843
楸	1480
犰	1451
萩	1037
蝤	1024
璆	940
巯	938
赇	930
鹙	930
鞧	911
鼽	909
訄	905
龟	901
𨱇	900
去	7183300
取	603070
区	485961
趣	279472
曲	251051
屈	130174
躯	94358
驱	74584
娶	64033
趋	41479
渠	26414
觑	22905
瞿	8852
岖	5682
蛐	5460
蛆	5196
衢	2911
祛	2809
黢	2807
癯	1632
苣	1520
阒	1390
龋	1312
蕖	1279
蘧	1204
朐	1190
璩	1145
劬	1092
磲	1080
诎	1047
蠼	1045
焌	1030
袪	973
氍	969
鸲	943
麹	925
胠	923
灈	905
鼩	905
竘	902
岨	901
戌	901
㭕	900
䓛	900
坥	900
𪨰	900
𫭟	900
全	2086106
权	423361
拳	265401
圈	233142
劝	143440
泉	121961
犬	41078
券	22337
蜷	16241
痊	9378
诠	5587
荃	5285
颧	3508
绻	2447
铨	2077
筌	1911
鬈	1684
醛	1222
悛	1145
佺	1137
畎	1036
棬	919
鳈	908
辁	906
婘	903
瑔	901
𨟠	900
却	2378829
确	723142
缺	208417
雀	65112
瘸	12477
鹊	8805
阙	8235
阕	3073
榷	2757
炔	1285
悫	1005
碏	912
埆	901
𬒈	900
群	516977
裙	82991
逡	2704
麇	1184
囷	924
然	7340838
染	127452
燃	119587
冉	36193
髯	8977
苒	4750
蚺	1840
䎃	900
让	3000323
嚷	70616
壤	16383
攘	15480
瓤	1746
禳	1500
穰	1434
瀼	922
蘘	911
儴	902
绕	150971
扰	123769
饶	86309
娆	7999
桡	1129
荛	1032
热	626580
惹	126258
人	18436195
任	1354627
认	1185629
忍	493801
仁	179904
刃	85143
韧	20227
壬	4279
饪	4145
仞	3406
纫	3194
稔	3045
荏	2625
妊	2557
衽	1628
轫	1141
纴	904
讱	903
葚	901
仍	434911
扔	141902
日	1945899
驲	905
容	1039218
荣	191545
融	134768
蓉	74983
绒	22118
溶	18832
戎	15291
榕	12123
茸	11863
熔	10561
冗	4578
嵘	4439
镕	1435
蝾	1125
狨	1058
瑢	1016
肉	378386
柔	85682
揉	68735
蹂	8340
糅	2297
鞣	1345
𫐓	900
如	4309094
入	1472956
辱	86727
乳	69801
儒	54766
茹	50330
汝	33716
蠕	11904
孺	9993
褥	9294
嚅	7765
濡	5332
缛	2042
襦	1236
溽	1112
蓐	1102
洳	1095
薷	1017
颥	986
嬬	913
铷	907
软	240436
阮	35263
堧	904
瓀	903
媆	900
瑞	162407
锐	113741
蕊	44361
睿	25374
芮	10937
蚋	1536
蕤	1403
枘	995
汭	935
润	107201
闰	4532
若	810109
弱	306141
偌	13610
箬	1533
婼	988
爇	935
蒻	920
鄀	908
撒	141810
洒	97661
飒	12908
仨	6619
萨	6084
卅	1919
靸	1068
挲	1000
潵	960
脎	920
赛	302666
塞	207767
腮	20975
噻	3529
鳃	1349
三	2748694
散	468909
伞	34423
叁	6783
馓	1051
毵	964
糁	901
丧	129177
桑	119629
嗓	67841
搡	5614
颡	1080
磉	912
扫	193857
骚	72915
嫂	70751
搔	14030
臊	6695
瘙	1622
缫	1153
埽	1066
溞	903
色	1989412
瑟	82247
涩	62821
塞	1900
啬	1681
穑	1543
铯	1023
璱	938
森	244608
僧	83965
啥	977090
傻	249111
杀	110488
刹	110443
莎	108797
煞	71129
纱	63948
沙	43665
厦	36275
霎	22305
砂	18705
鲨	10316
裟	4753
铩	2209
嗄	1919
歃	1649
痧	1279
唼	970
挲	901
杉	901
晒	3044600
筛	789200
色	2093
山	1527852
删	1113235
闪	551916
善	306241
扇	87296
衫	78429
珊	63634
擅	41375
姗	33328
讪	22792
杉	22408
陕	19875
煽	13059
膳	10813
跚	7456
潸	4055
缮	3615
汕	3104
禅	2900
膻	2808
赡	2769
鳝	2216
舢	2109
苫	1721
嬗	1664
鄯	1583
骟	1316
蟮	1285
墡	1169
剡	1135
疝	1115
芟	1062
埏	929
钐	924
嶦	904
晱	904
单	901
栅	901
烻	901
𫮃	900
上	11919191
伤	969263
商	515450
尚	312635
赏	171854
晌	52029
裳	40839
殇	5825
觞	2155
熵	1381
墒	1313
绱	1047
垧	1022
少	1940999
烧	236718
稍	215661
绍	184210
哨	50386
邵	35314
勺	22095
梢	20144
韶	14203
劭	10269
捎	8856
芍	3861
苕	2035
艄	1918
筲	1176
潲	1114
蛸	937
睄	916
召	901
鞘	901
柖	900
玿	900
射	387883
设	370336
舍	277643
蛇	161345
舌	116305
涉	81605
摄	81447
社	77604
奢	33885
慑	21166
赦	17233
折	10900
佘	8484
麝	3795
赊	3008
畲	1790
猞	1675
歙	1579
阇	1312
滠	974
厍	954
拾	901
𪨶	900
谁	1065140
神	5510743
深	5461700
身	582890
甚	576987
什	483736
伸	379280
沈	219419
审	111244
申	78949
慎	65054
呻	36741
渗	36458
婶	35126
绅	22413
肾	11112
参	10900
莘	7643
珅	6245
蜃	5084
哂	3872
谌	2720
娠	2317
燊	1633
瘆	1378
椹	1359
葚	1331
砷	1304
糁	1208
棽	1200
诜	1071
甡	1010
谂	1000
矧	982
胂	959
侁	918
瞫	912
鲹	902
屾	900
𬬹	900
𬳽	900
生	4967673
声	3672171
圣	414360
胜	412027
升	308412
省	236837
剩	215423
盛	202948
绳	71668
牲	69854
笙	19533
晟	16823
甥	8327
昇	1477
乘	1200
嵊	1142
眚	1019
陞	942
是	31423612
时	8208019
事	4730236
实	2617392
十	2568077
师	1582650
使	1416140
屎	1360780
世	1306354
始	1240571
失	1183284
士	1176627
湿	1107730
石	886479
识	827807
视	788275
势	757407
市	713252
室	615187
式	601421
示	493851
试	489976
史	409999
食	354126
施	302491
适	295923
释	295526
诗	278394
尸	234717
氏	166289
侍	137459
拾	137302
饰	120844
誓	86726
驶	81474
逝	69498
狮	58366
匙	49747
噬	44721
仕	29453
矢	26395
拭	24960
嗜	22376
似	21900
蚀	21085
恃	12158
柿	9110
弑	5491
轼	4619
虱	4091
谥	3461
舐	2634
媞	1980
什	1900
豕	1712
莳	1678
筮	1392
蓍	1285
螫	1270
炻	1166
鲥	1143
奭	1086
湜	1080
埘	1046
酾	970
祏	938
栻	927
贳	924
铈	906
鲺	903
鼫	903
邿	902
鸤	902
嘘	901
峙	901
殖	901
浉	901
襫	901
䏡	900
䴓	900
𫚕	900
𬤊	900
手	5077079
受	1389341
收	808263
首	589787
守	471493
熟	380733
兽	316193
授	135140
瘦	128116
售	85967
寿	74601
狩	10322
绶	2664
艏	1414
书	1084251
数	995619
术	580774
树	475512
属	395430
熟	380733
叔	307416
束	278880
舒	256389
输	181107
述	165656
殊	113094
鼠	83678
疏	61174
淑	55059
竖	55025
署	46950
墅	40504
梳	40277
蜀	34268
恕	31748
倏	29437
暑	25841
庶	16886
漱	16613
赎	16391
姝	16326
枢	14015
蔬	12938
薯	11241
曙	10745
抒	10005
孰	9998
戍	6172
塾	4683
纾	2608
澍	2264
黍	2006
沭	1565
秫	1400
殳	1332
菽	1255
腧	1006
毹	980
摅	952
婌	906
鄃	906
隃	901
陎	900
𬬸	900
刷	83327
耍	71134
唰	17079
帅	208890
摔	110117
甩	101537
衰	47260
率	13954
蟀	5566
栓	11329
拴	10690
涮	7354
闩	3412
腨	902
双	1012529
爽	127165
霜	90524
孀	2781
鹴	954
骦	945
礵	906
泷	901
漴	901
水	1818843
谁	1065140
睡	617143
税	62105
帨	925
说	901
顺	455829
瞬	231545
吮	8932
舜	8360
楯	1036
说	12001360
烁	57618
硕	39679
朔	19650
铄	2750
槊	2663
搠	1660
妁	1577
蒴	939
数	901
死	1980249
四	1599002
思	1439467
似	1203909
斯	1106620
司	912684
丝	662200
私	213379
寺	89184
撕	87184
肆	59485
嘶	49814
厮	37125
伺	28305
祀	19471
嗣	19010
饲	8419
俟	7335
巳	5948
泗	5511
咝	5243
姒	4501
汜	3517
驷	2850
鸶	1743
兕	1691
涘	1523
缌	1497
蛳	1454
澌	1345
锶	1162
笥	1114
耜	1097
飔	914
凘	913
虒	905
㟃	900
楒	900
送	669492
松	453801
宋	256194
耸	74909
诵	22554
怂	22553
𪨊	22552
颂	22003
嵩	17110
悚	16479
讼	12626
忪	5365
淞	3859
崧	2263
竦	1598
凇	1152
菘	1045
娀	913
㧐	900
搜	94019
艘	84182
嗽	29717
嗖	20787
叟	10697
飕	9830
擞	7288
馊	4098
薮	1409
廋	1195
溲	1130
嗾	1029
锼	956
瞍	921
蒐	920
螋	906
诉	667993
速	615440
苏	466172
素	321632
宿	182831
俗	134999
肃	127287
塑	50803
酥	19411
簌	13631
粟	11258
稣	10656
溯	9625
愫	5808
夙	4986
谡	2937
窣	2243
蔌	1360
涑	1287
嗉	1148
僳	1062
觫	1058
骕	955
甦	953
鹔	922
傃	904
蹜	903
缩	901
𫗧	900
算	1264086
酸	116504
蒜	15074
狻	2615
虽	1212258
随	1017222
岁	457525
碎	221225
遂	55428
隋	27253
髓	19835
祟	17187
穗	14895
邃	14042
隧	9903
绥	7578
燧	3612
尿	2900
睢	2685
眭	1201
荽	1163
谇	1032
濉	1001
穟	909
璲	903
襚	902
旞	900
𫟦	900
𬭼	900
孙	422264
损	160963
笋	8372
隼	5918
荪	2822
狲	2243
榫	1295
飧	1284
所	3535072
索	330101
缩	147821
锁	134143
嗦	48428
梭	32389
琐	23261
唆	8169
娑	5956
蓑	2439
桫	2180
唢	1928
睃	1479
嗍	1086
挲	1000
葰	941
羧	936
溹	901
莎	901
他	17597373
她	7871063
它	1299468
塔	179193
踏	140240
拓	64043
塌	52654
榻	17183
蹋	9840
沓	9222
遢	5329
挞	3651
趿	2396
獭	1875
祂	1737
闼	1652
鳎	1108
铊	1094
溻	1005
阘	948
褟	944
鞳	906
鿎	900
太	1963745
台	677861
态	479561
抬	353693
泰	139190
胎	55338
汰	15411
苔	8945
跆	4061
钛	3129
邰	1692
薹	1659
肽	1177
炱	1000
骀	979
酞	942
鲐	914
谈	537729
叹	422897
弹	356848
探	273577
坦	155140
贪	86888
坛	75167
摊	68874
滩	50753
谭	49679
潭	36787
瘫	29149
毯	26731
炭	20047
忐	16577
檀	13416
痰	8345
碳	8095
袒	7447
昙	6406
坍	6405
覃	6374
郯	1197
镡	1041
倓	974
锬	939
钽	936
璮	935
惔	930
菼	922
澹	901
榃	900
磹	900
躺	220926
汤	124940
糖	61625
趟	56392
烫	42361
堂	41719
唐	40649
膛	38736
倘	34943
淌	34468
棠	32533
塘	27794
搪	7043
螳	6095
傥	4734
瑭	2066
镗	1731
帑	1553
樘	1343
蹚	1313
嘡	1189
溏	1113
螗	953
羰	943
镋	923
耥	915
埫	905
铴	905
䣘	900
鄌	900
套	479541
逃	389218
讨	283087
桃	108104
涛	106505
掏	102971
陶	96350
滔	38416
萄	30405
淘	30257
韬	12334
焘	9465
啕	7052
饕	4054
绦	2181
叨	1900
洮	1874
梼	1271
绹	1081
弢	1008
鼗	950
慆	914
𫘦	900
特	1315048
忑	16606
慝	983
铽	953
忒	901
忒	10733
疼	214029
腾	96310
藤	62131
滕	10154
誊	2218
螣	957
縢	919
熥	909
䲢	900
提	1027185
题	977078
体	800711
替	219369
踢	116821
梯	108197
蹄	39822
惕	28207
涕	25095
啼	22433
剔	22178
屉	17414
剃	11841
嚏	7917
倜	7879
缇	7621
逖	2922
荑	2644
醍	2353
悌	2230
媞	1980
鹈	1479
绨	1122
锑	1073
裼	961
趯	935
遆	929
鳀	913
擿	911
䏲	900
䴘	900
瑅	900
𫘨	900
天	6798399
田	340858
甜	157643
添	70860
填	48716
舔	27324
恬	17532
腆	10032
阗	3649
殄	2418
忝	2135
湉	1512
畋	1078
觍	981
瑱	965
掭	937
盷	929
淟	901
晪	900
沺	900
黇	900
条	926339
调	543692
跳	533427
挑	246786
眺	13649
迢	10347
窕	6251
佻	3942
笤	1928
祧	1704
髫	1217
粜	1123
龆	1006
蜩	996
鲦	986
朓	920
苕	901
嬥	900
铁	520931
贴	170081
帖	31080
餮	3548
萜	921
听	2450453
停	716445
厅	298296
挺	270716
庭	212291
廷	132959
婷	124752
亭	73035
艇	53184
霆	30370
汀	15990
蜓	8049
铤	3071
葶	1810
莛	1776
珽	1249
梃	1171
烃	1030
渟	919
颋	909
桯	908
侹	902
䗴	900
圢	900
烶	900
𬘩	900
同	2615583
通	1187769
痛	654198
统	503961
童	192939
铜	74354
筒	55484
桶	50800
捅	46336
瞳	39712
桐	38039
佟	20685
彤	16257
恸	6021
潼	5497
嗵	5279
僮	3726
酮	2035
仝	1696
茼	1290
曈	1091
砼	1043
烔	983
垌	974
橦	967
哃	911
穜	906
鲖	903
峒	901
洞	901
㛚	900
峂	900
𦒍	900
𫍣	900
头	4814612
投	374878
偷	360893
透	337203
骰	7360
突	1107593
图	458207
土	403179
徒	229460
吐	213373
途	159499
涂	109036
屠	75012
兔	66022
秃	35662
凸	23355
荼	7413
菟	1602
钍	1000
堍	951
酴	951
稌	919
腯	902
葖	902
梌	901
㻬	900
𬳿	900
团	702823
湍	4926
抟	1685
彖	1103
疃	1058
猯	905
煓	900
推	498195
退	495268
腿	281852
颓	25397
褪	14437
忒	10733
蜕	6642
煺	974
魋	920
𬯎	900
吞	126596
屯	19949
臀	19587
豚	4939
囤	4513
饨	3868
暾	1216
鲀	1012
坉	918
忳	908
焞	905
褪	901
拖	464723
脱	376199
托	268416
妥	68801
拓	64043
陀	31249
驼	28286
唾	23308
驮	8267
佗	6775
椭	5209
坨	4261
沱	4000
砣	2867
鸵	2814
跎	2319
柁	2245
酡	1984
橐	1945
柝	1467
侂	1436
鼍	1162
庹	995
箨	934
萚	901
铊	901
圫	900
𬶍	900
哇	961980
瓦	109270
娃	108291
挖	76165
袜	18939
蛙	17183
娲	11370
洼	11133
佤	1579
窊	929
腽	922
坬	908
凹	901
畖	901
外	2235349
歪	79205
崴	5690
完	1624250
万	1202302
晚	905432
玩	659858
弯	131505
碗	117050
湾	108889
婉	80916
挽	70093
腕	60983
宛	59503
顽	46870
丸	41181
卍	19000
惋	14637
莞	9869
蜿	9276
琬	7085
纨	7038
婠	5856
皖	5754
绾	5421
剜	3841
菀	3007
豌	2336
畹	2023
烷	1641
脘	1102
芄	1010
塆	912
椀	911
蔓	901
𬇕	900
王	1892611
望	1624839
往	1144335
忘	434806
网	304688
亡	286900
汪	96018
妄	57897
旺	52639
枉	36683
惘	16466
罔	4513
魍	2320
尢	1071
辋	973
尪	925
为	7310200
位	1683796
微	1083410
未	759853
围	660119
卫	505041
威	504818
味	494641
维	370358
危	280781
委	275205
伟	243873
谓	236603
唯	218558
慰	161388
尾	149860
喂	148944
魏	121276
薇	105328
惟	92936
违	84536
韦	77985
畏	71381
伪	67890
尉	62971
胃	54013
巍	21804
蔚	21052
偎	18907
萎	18326
苇	17137
炜	11201
玮	11184
猥	9798
娓	9005
帷	8907
纬	8615
渭	6548
桅	6511
嵬	6044
猬	5925
隗	5123
葳	3448
痿	3401
闱	2705
煨	2324
诿	2317
韪	2215
逶	2063
帏	2023
圩	1950
潍	1692
溦	1547
鲔	1388
艉	1233
隈	1052
洧	1022
沩	1006
廆	980
霨	978
涠	957
亹	930
碨	922
煟	905
琟	902
硙	902
薳	902
峗	901
崴	901
洈	901
螱	900
鳂	900
鳚	900
𣲗	900
𫇭	900
𬀩	900
𬱟	900
𬶏	900
问	2900581
文	1638773
温	448421
闻	395429
稳	204330
吻	152555
纹	85709
雯	58461
蚊	23918
芠	18249
瘟	12824
紊	10136
汶	9280
玟	7988
刎	3249
炆	1523
璺	1346
阌	991
辒	962
榅	909
蕰	909
鳁	900
𫘜	900
翁	49674
嗡	38910
瓮	7633
蓊	1294
蕹	940
滃	919
鹟	900
𬭩	900
我	29570161
握	341739
窝	99004
卧	97770
沃	50237
喔	30329
倭	25718
涡	23378
龌	8351
蜗	5626
渥	5466
斡	4640
幄	3544
挝	2948
莴	1501
硪	1009
肟	978
偓	937
涴	923
踒	902
无	4178189
物	1226145
五	1171298
武	1004036
务	588519
屋	399699
舞	377346
吴	359139
午	351726
误	244373
雾	170726
乌	170472
悟	159103
伍	145570
呜	99530
巫	78447
吾	75266
污	68324
捂	62832
勿	30278
兀	29542
恶	27949
侮	26179
唔	25176
梧	24301
妩	18920
芜	12822
诬	10895
坞	10844
毋	10754
晤	7819
蜈	6596
邬	6245
鹉	5695
戊	4657
忤	3766
骛	3699
鹜	3419
仵	2044
婺	2033
钨	1839
杌	1656
焐	1489
庑	1397
寤	1302
鋈	1206
痦	1109
怃	1050
牾	1041
圬	1025
浯	1020
芴	952
迕	949
鼯	942
旿	916
靰	910
洿	907
鹀	905
郚	903
屼	902
珷	902
铻	901
峿	900
珸	900
𣲘	900
西	1779661
喜	1070881
系	943145
息	865325
细	619434
希	615476
习	488060
吸	432449
戏	348424
洗	291206
惜	272551
席	209295
袭	190029
悉	173918
嘻	149924
析	106360
稀	103020
熙	89230
夕	82678
晰	73036
溪	60512
兮	58466
牺	55487
膝	53844
媳	49977
茜	46576
隙	41776
昔	40883
锡	29476
嬉	27110
熄	27072
犀	23256
曦	20025
禧	16754
皙	15820
玺	13625
汐	11545
蹊	11130
蜥	10310
奚	9700
唏	8825
羲	8747
淅	6923
徙	6231
熹	6142
蟋	5473
翕	3411
檄	3384
僖	3200
窸	2162
铣	2016
郗	1817
晞	1643
烯	1617
歙	1579
屃	1488
浠	1335
阋	1313
樨	1288
傒	1264
醯	1219
隰	1197
螅	1181
爔	1180
屣	1170
硒	1158
釐	1123
葸	1114
咥	1089
豨	1027
禊	1025
饩	999
郤	995
觋	987
穸	965
嶲	963
裼	961
舄	951
舾	951
谿	947
恓	939
蓰	933
鼷	927
粞	919
巇	912
憙	911
绤	911
菥	911
枲	910
潟	910
肸	906
酅	906
睎	905
觿	903
嶍	902
暿	901
俙	900
熻	900
饻	900
鳛	900
𠅤	900
𫘬	900
𬭳	900
𬶮	900
下	8551782
吓	317275
夏	315764
侠	122081
霞	115314
瞎	65855
狭	41242
暇	34880
峡	34838
虾	23065
辖	20078
匣	16599
瑕	11319
遐	9844
黠	8441
呷	4854
狎	2280
厦	1900
罅	1715
硖	1210
柙	1116
叚	907
翈	900
先	1663584
现	1162039
显	764227
线	540344
险	387042
仙	380329
咸	331560
鲜	273941
限	223721
闲	203853
陷	197584
县	193313
献	111206
贤	110607
嫌	76338
纤	73215
羡	61357
弦	53499
掀	48424
宪	37434
见	35509
衔	28215
娴	22233
涎	12049
馅	10745
舷	8709
腺	7733
暹	3735
苋	3098
冼	3026
洗	2900
藓	2502
锨	2466
霰	2390
跹	2058
忺	1675
痫	1621
祆	1399
岘	1370
酰	1251
跣	1161
燹	1154
狝	1134
蚬	1087
猃	1010
籼	1001
鹇	957
筅	950
莶	945
氙	930
挦	917
崄	915
缐	914
孅	906
伭	902
禒	901
㬎	900
𪾢	900
𫍯	900
𬀪	900
𬸣	900
想	6141450
向	2571864
相	2038558
像	1884379
象	1042005
响	724998
香	564162
降	237621
项	231665
乡	228967
享	153610
翔	144440
箱	116156
祥	104472
详	97253
湘	59573
巷	51118
厢	50141
襄	28280
镶	21758
橡	11787
饷	10545
骧	3452
飨	1594
庠	1438
缃	1430
芗	1071
鲞	1060
瓖	969
葙	940
珦	929
𬙋	900
小	6384722
笑	3578365
消	793738
校	624389
晓	389167
萧	342090
效	280784
销	151356
肖	146063
啸	116478
孝	96771
逍	67186
潇	58866
削	55794
嚣	44958
霄	33816
宵	32772
哮	27073
箫	22526
筱	19874
枭	13412
硝	10221
骁	7731
淆	5193
魈	3932
绡	3497
哓	2523
鸮	1423
崤	1408
枵	1007
猇	972
洨	965
翛	965
虓	937
蛸	937
涍	902
蟏	902
敩	900
滧	900
皛	900
𫍲	900
些	3753067
血	934130
谢	624120
写	606047
邪	176298
协	147538
鞋	117743
斜	109497
泄	91818
胁	89786
歇	71370
屑	62944
械	49433
携	41909
谐	28647
卸	28185
挟	26652
泻	22151
懈	21421
蝎	18847
蟹	16429
解	14020
亵	11909
邂	6721
偕	6550
榭	6170
燮	4944
楔	3480
撷	1915
瀣	1476
獬	1353
勰	1115
廨	1106
缬	1034
躞	1029
绁	1006
絜	1001
渫	989
薤	976
榍	941
揳	916
澥	915
薢	903
叶	901
颉	901
㙦	900
偰	900
𤫉	900
𬹼	900
新	2232935
心	1556733
信	1530641
欣	254714
辛	169755
馨	68001
薪	36045
歆	23776
昕	19498
衅	18713
芯	17923
鑫	14422
忻	10051
锌	3146
炘	2192
囟	1059
镡	1041
伈	905
莘	901
䜣	900
𫷷	900
行	2757606
性	1305537
星	956556
形	859743
兴	855713
醒	523482
幸	477919
型	287521
姓	249103
刑	108583
腥	51954
杏	29215
猩	27568
惺	19733
邢	17855
悻	17192
省	2900
荥	2700
擤	1869
陉	1614
荇	1483
饧	1141
骍	1015
硎	995
钘	959
瑆	936
婞	921
铏	914
煋	906
𫰛	900
兄	643700
胸	314064
雄	302905
凶	183457
熊	140626
汹	41921
匈	26264
芎	1301
讻	908
夐	907
诇	903
修	679649
秀	365008
休	335362
宿	182831
羞	149002
袖	113431
绣	39693
嗅	26546
朽	26325
锈	11528
咻	8048
岫	3462
貅	1943
馐	1693
庥	1474
脩	1074
溴	1057
琇	1057
髹	995
鸺	924
珛	902
滫	901
臭	901
䗛	900
许	1300412
续	592145
需	544309
须	398523
虚	338076
徐	288305
绪	178954
序	110098
旭	55382
叙	52298
吁	48440
蓄	43631
嘘	33504
絮	29292
婿	22814
恤	15730
栩	14593
墟	14572
诩	9733
煦	8165
胥	6276
戌	5045
酗	4609
顼	3831
勖	2251
圩	1950
畜	1900
蓿	1706
盱	1558
魆	1487
洫	1124
溆	1010
糈	964
谞	964
欻	944
媭	939
昫	918
醑	918
珝	908
旴	903
湑	902
垿	901
浒	901
㳚	900
冔	900
𦈡	900
𬣙	900
选	499089
玄	250149
宣	215590
旋	174974
轩	160822
悬	92046
喧	38806
璇	32359
眩	27894
炫	27833
萱	25746
漩	15115
绚	14748
暄	14236
渲	7300
煊	3643
泫	3639
铉	3276
瑄	3237
烜	2468
癣	1785
禤	1223
谖	1220
儇	1178
玹	1023
楦	1001
碹	957
晅	934
衒	932
翾	923
痃	909
昡	908
咺	904
券	901
暶	901
愃	900
琄	900
𫍽	900
𫓶	900
𫠊	900
学	2567433
血	934130
雪	821288
穴	99439
薛	62165
削	55794
靴	18183
谑	7931
噱	2209
踅	2065
鳕	1299
茓	916
峃	900
寻	328945
训	268151
迅	225906
巡	85923
讯	83609
询	82782
逊	52485
循	47143
勋	31755
熏	24590
旬	18375
驯	14629
荀	12278
薰	10474
殉	9778
醺	8368
洵	5581
峋	4067
巽	3220
珣	3140
汛	2894
徇	2822
浔	2403
埙	2045
恂	1634
荨	1427
蕈	1237
鲟	1172
郇	1099
曛	1001
獯	982
噀	937
栒	922
浚	901
𫄸	900
𬊈	900
𬍤	900
𬘓	900
𬩽	900
呀	674665
亚	503077
压	428572
雅	388126
牙	301529
丫	184067
吖	160900
讶	158024
涯	69122
哑	66850
崖	64704
娅	56008
押	54250
鸭	44746
鸦	40545
衙	33973
芽	18021
轧	5819
伢	3431
琊	3428
桠	3071
睚	2884
垭	1562
岈	1525
迓	1160
蚜	1124
玡	1056
揠	1039
猰	1008
氩	980
砑	966
堐	906
眼	3496215
言	1026905
严	481879
烟	436102
演	342266
验	289564
研	264694
燕	252383
颜	237309
掩	160791
延	149558
厌	149069
艳	148463
炎	121755
沿	119863
焰	117959
岩	103861
淹	92480
咽	91694
宴	70441
嫣	54622
妍	46156
彦	45225
雁	44101
阎	40676
盐	38629
焉	36527
衍	34345
檐	19111
